Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Product ID,SalesPerson ID,Sales,Quantity,Discount,Profit
US-2015-132836,6/1/2015,6/5/2015,Standard Class,AJ-10945,Consumer,TEC-PH-10001299,9,299.98,2,0,83.9944
US-2015-132836,6/1/2015,6/5/2015,Standard Class,AJ-10945,Consumer,OFF-BI-10004224,7,403.68,6,0,181.656
US-2015-132836,6/1/2015,6/5/2015,Standard Class,AJ-10945,Consumer,TEC-PH-10001300,14,41.9,2,0,11.732
US-2015-132836,6/1/2015,6/5/2015,Standard Class,AJ-10945,Consumer,OFF-LA-10004178,17,28.91,7,0,13.2986
US-2014-158365,4/12/2014,4/17/2014,Standard Class,SV-20785,Consumer,OFF-PA-10000289,1,32.4,5,0,15.552
CA-2017-152933,10/12/2017,10/16/2017,Standard Class,MG-17650,Home Office,TEC-PH-10002085,13,369.544,7,0.2,27.7158
CA-2017-152933,10/12/2017,10/16/2017,Standard Class,MG-17650,Home Office,OFF-PA-10001934,8,10.368,2,0.2,3.7584
CA-2017-152933,10/12/2017,10/16/2017,Standard Class,MG-17650,Home Office,TEC-AC-10003033,19,791.88,3,0.2,128.6805
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Consumer,OFF-AR-10001683,13,23.64,3,0.2,5.319
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Consumer,OFF-ST-10001713,19,84.784,2,0.2,-16.9568
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Consumer,FUR-FU-10000193,12,64.96,5,0.6,-84.448
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Consumer,OFF-BI-10000474,20,32.06,10,0.8,-51.296
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Consumer,OFF-ST-10000129,9,177.648,2,0.2,-28.8678
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Consumer,TEC-MA-10001016,11,287.91,3,0.4,33.5895
CA-2015-132941,5/25/2015,5/28/2015,First Class,MM-18280,Corporate,OFF-SU-10002557,15,22.368,2,0.2,1.6776
CA-2015-132941,5/25/2015,5/28/2015,First Class,MM-18280,Corporate,OFF-PA-10002160,9,32.368,7,0.2,11.7334
CA-2015-132941,5/25/2015,5/28/2015,First Class,MM-18280,Corporate,TEC-AC-10003095,19,207.984,2,0.2,36.3972
CA-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,Home Office,OFF-EN-10003160,4,36.4,5,0,17.472
CA-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,Home Office,TEC-AC-10001542,10,22.96,2,0,4.3624
CA-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,Home Office,OFF-ST-10003641,17,315.2,4,0,6.304
CA-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,Home Office,OFF-BI-10002432,16,15.18,3,0,7.1346
CA-2016-135461,2/7/2016,2/10/2016,Second Class,EB-13975,Corporate,TEC-PH-10004094,16,623.96,5,0.2,38.9975
CA-2017-153045,1/19/2017,1/24/2017,Second Class,NS-18505,Consumer,TEC-PH-10001817,9,429.6,2,0.4,-93.08
CA-2017-153045,1/19/2017,1/24/2017,Second Class,NS-18505,Consumer,FUR-FU-10002759,8,31.968,2,0.2,6.3936
CA-2017-153045,1/19/2017,1/24/2017,Second Class,NS-18505,Consumer,FUR-CH-10000309,13,887.271,3,0.3,-63.3765
CA-2017-153045,1/19/2017,1/24/2017,Second Class,NS-18505,Consumer,OFF-PA-10003673,4,21.696,4,0.2,7.0512
US-2016-155971,6/6/2016,6/12/2016,Standard Class,RB-19795,Home Office,OFF-LA-10000452,15,22.05,7,0,10.584
US-2016-155971,6/6/2016,6/12/2016,Standard Class,RB-19795,Home Office,OFF-PA-10000210,6,99.9,5,0,46.953
CA-2017-122007,3/18/2017,3/20/2017,Second Class,JK-15325,Corporate,OFF-AP-10000358,9,90.86,7,0,26.3494
CA-2017-162250,11/24/2017,11/24/2017,Same Day,PR-18880,Consumer,OFF-PA-10002137,7,7.78,1,0,3.501
US-2016-158288,11/26/2016,11/28/2016,Second Class,EH-13945,Consumer,OFF-BI-10003364,20,78.759,9,0.7,-57.7566
CA-2016-128916,8/18/2016,8/20/2016,Second Class,MA-17560,Home Office,FUR-FU-10001940,1,9.552,3,0.6,-3.8208
CA-2016-128916,8/18/2016,8/20/2016,Second Class,MA-17560,Home Office,FUR-FU-10000320,3,5.344,4,0.6,-2.1376
CA-2015-157028,11/28/2015,12/3/2015,Standard Class,MA-17995,Home Office,OFF-AR-10004441,15,8.28,2,0,3.4776
CA-2017-112473,5/25/2017,6/1/2017,Standard Class,JL-15505,Consumer,OFF-ST-10002182,9,50.136,3,0.2,-11.2806
US-2017-147655,9/4/2017,9/5/2017,First Class,AS-10045,Corporate,OFF-BI-10002931,1,88.074,7,0.7,-58.716
CA-2016-130911,3/24/2016,3/26/2016,Second Class,DC-12850,Consumer,FUR-BO-10004357,5,301.47,3,0.5,-241.176
CA-2016-130911,3/24/2016,3/26/2016,Second Class,DC-12850,Consumer,OFF-AR-10000475,20,18.656,2,0.2,1.6324
CA-2017-100055,5/28/2017,6/1/2017,Standard Class,MD-17860,Corporate,FUR-FU-10001473,15,27.46,2,0,9.8856
CA-2017-100055,5/28/2017,6/1/2017,Standard Class,MD-17860,Corporate,OFF-AP-10001469,20,125.13,3,0,36.2877
CA-2015-157805,8/31/2015,9/4/2015,Standard Class,RH-19510,Home Office,TEC-PH-10004447,1,555.96,5,0.2,41.697
CA-2016-124254,4/12/2016,4/17/2016,Standard Class,TB-21175,Corporate,OFF-ST-10001469,19,129.552,3,0.2,-22.6716
CA-2016-124254,4/12/2016,4/17/2016,Standard Class,TB-21175,Corporate,OFF-ST-10000060,15,51.984,1,0.2,-5.1984
CA-2016-124254,4/12/2016,4/17/2016,Standard Class,TB-21175,Corporate,OFF-PA-10000807,2,10.272,3,0.2,3.4668
CA-2014-123400,2/2/2014,2/9/2014,Standard Class,EB-13930,Consumer,OFF-BI-10000666,15,18.336,2,0.7,-12.224
CA-2014-123400,2/2/2014,2/9/2014,Standard Class,EB-13930,Consumer,TEC-PH-10002890,7,180.96,5,0.2,13.572
CA-2014-106971,9/2/2014,9/8/2014,Standard Class,BM-11785,Consumer,TEC-AC-10000844,8,475.944,7,0.2,95.1888
CA-2017-123029,9/30/2017,10/2/2017,Second Class,BT-11530,Home Office,TEC-AC-10002402,13,159.98,2,0,47.994
CA-2016-139409,9/5/2016,9/7/2016,First Class,FW-14395,Corporate,TEC-PH-10003988,13,43.6,4,0,12.208
US-2017-166688,5/20/2017,5/26/2017,Standard Class,RD-19480,Consumer,OFF-BI-10004040,17,8.288,2,0.2,3.0044
US-2017-166688,5/20/2017,5/26/2017,Standard Class,RD-19480,Consumer,TEC-PH-10004094,15,1123.128,9,0.2,70.1955
US-2017-166688,5/20/2017,5/26/2017,Standard Class,RD-19480,Consumer,OFF-AP-10000358,3,64.9,5,0,18.821
CA-2015-126970,9/20/2015,9/24/2015,Standard Class,TP-21130,Consumer,OFF-BI-10000138,18,2.808,3,0.8,-4.4928
US-2016-165505,1/23/2016,1/27/2016,Standard Class,CB-12535,Corporate,TEC-AC-10002926,12,99.98,2,0,42.9914
US-2016-165505,1/23/2016,1/27/2016,Standard Class,CB-12535,Corporate,OFF-AR-10003477,12,8.04,6,0,2.7336
US-2016-165505,1/23/2016,1/27/2016,Standard Class,CB-12535,Corporate,OFF-ST-10001526,9,1564.29,13,0,406.7154
US-2014-157070,6/1/2014,6/6/2014,Standard Class,QJ-19255,Corporate,OFF-BI-10001765,17,138.56,4,0,66.5088
US-2014-157070,6/1/2014,6/6/2014,Standard Class,QJ-19255,Corporate,OFF-AP-10004859,7,65.52,5,0.1,12.376
US-2015-106873,9/24/2015,9/29/2015,Second Class,KM-16720,Consumer,OFF-AR-10003179,10,14.576,2,0.2,2.3686
US-2015-106873,9/24/2015,9/29/2015,Second Class,KM-16720,Consumer,TEC-AC-10002345,12,23.2,2,0.2,1.45
US-2015-106873,9/24/2015,9/29/2015,Second Class,KM-16720,Consumer,OFF-AR-10001246,6,16.464,7,0.2,1.8522
CA-2016-132990,8/1/2016,8/3/2016,Second Class,KM-16660,Consumer,FUR-FU-10004864,16,19.312,2,0.2,3.1382
CA-2014-102645,1/23/2014,1/28/2014,Standard Class,IM-15055,Consumer,OFF-PA-10001804,2,40.08,6,0,19.2384
CA-2014-134215,8/4/2014,8/8/2014,Standard Class,ML-17395,Corporate,OFF-AP-10001271,11,101.96,2,0,27.5292
CA-2014-134215,8/4/2014,8/8/2014,Standard Class,ML-17395,Corporate,OFF-PA-10004353,8,259.74,13,0,124.6752
CA-2014-134215,8/4/2014,8/8/2014,Standard Class,ML-17395,Corporate,TEC-AC-10002473,18,255.42,9,0,104.7222
CA-2016-118934,8/9/2016,8/14/2016,Standard Class,GH-14410,Home Office,OFF-BI-10003314,8,4.338,3,0.7,-3.0366
CA-2016-118934,8/9/2016,8/14/2016,Standard Class,GH-14410,Home Office,OFF-BI-10004465,13,11.88,5,0.7,-7.92
CA-2016-160108,12/8/2016,12/12/2016,Standard Class,AG-10900,Consumer,FUR-BO-10003450,14,405.86,7,0,32.4688
CA-2016-160108,12/8/2016,12/12/2016,Standard Class,AG-10900,Consumer,FUR-CH-10002335,20,680.01,3,0,176.8026
CA-2015-164007,6/8/2015,6/12/2015,Standard Class,MG-17695,Consumer,TEC-AC-10003433,12,2.376,3,0.2,0.7425
CA-2015-164007,6/8/2015,6/12/2015,Standard Class,MG-17695,Consumer,OFF-AP-10003849,4,143.128,2,0.8,-393.602
CA-2016-100300,6/24/2016,6/26/2016,Second Class,MJ-17740,Consumer,TEC-MA-10000984,6,4476.8,4,0.2,503.64
CA-2016-100300,6/24/2016,6/26/2016,Second Class,MJ-17740,Consumer,OFF-PA-10000418,15,104.85,1,0,50.328
CA-2016-100300,6/24/2016,6/26/2016,Second Class,MJ-17740,Consumer,OFF-AP-10001242,3,241.44,3,0,72.432
CA-2016-140571,3/15/2016,3/19/2016,Standard Class,SJ-20125,Home Office,OFF-PA-10001954,18,319.76,14,0,147.0896
CA-2016-140571,3/15/2016,3/19/2016,Standard Class,SJ-20125,Home Office,OFF-PA-10001954,8,45.68,2,0,21.0128
US-2016-155768,12/1/2016,12/1/2016,Same Day,LB-16795,Home Office,FUR-FU-10000448,19,31.96,2,0,1.598
US-2016-155768,12/1/2016,12/1/2016,Same Day,LB-16795,Home Office,OFF-PA-10001357,17,47.9,1,0,22.992
US-2016-155768,12/1/2016,12/1/2016,Same Day,LB-16795,Home Office,OFF-ST-10002292,5,1112.94,3,0,222.588
US-2016-155768,12/1/2016,12/1/2016,Same Day,LB-16795,Home Office,OFF-EN-10001219,13,22.92,3,0,11.2308
CA-2017-119424,6/12/2017,6/14/2017,Second Class,SB-20185,Consumer,TEC-PH-10002564,7,71.976,3,0.2,8.997
CA-2017-119424,6/12/2017,6/14/2017,Second Class,SB-20185,Consumer,OFF-PA-10001639,10,19.44,3,0,9.3312
CA-2016-118178,3/19/2016,3/24/2016,Standard Class,CC-12610,Corporate,OFF-BI-10001153,16,31.086,3,0.7,-20.724
CA-2016-166618,11/14/2016,11/18/2016,Standard Class,DP-13000,Consumer,TEC-PH-10003356,9,13.98,2,0,3.9144
CA-2016-166618,11/14/2016,11/18/2016,Standard Class,DP-13000,Consumer,OFF-AR-10001725,12,23.65,1,0,6.149
CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,TEC-PH-10002415,16,707.88,3,0.2,44.2425
CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,OFF-BI-10003355,20,11.952,3,0.2,4.1832
CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,OFF-BI-10000216,20,31.128,3,0.2,11.673
CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,TEC-AC-10004803,11,55.76,4,0,7.8064
CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,OFF-PA-10001970,11,24.56,2,0,11.5432
CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,FUR-FU-10004848,19,51.75,1,0,15.525
CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,FUR-CH-10002317,4,207.184,1,0.2,25.898
CA-2017-156776,8/7/2017,8/11/2017,Standard Class,JL-15505,Consumer,OFF-AP-10002534,3,1473.1,5,0,412.468
US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Home Office,OFF-SU-10001935,4,3.488,2,0.2,-0.6976
US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Home Office,TEC-AC-10000290,16,21.728,4,0.2,3.8024
US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Home Office,OFF-ST-10002574,18,663.072,6,0.2,-165.768
US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Home Office,OFF-BI-10004519,14,99.588,2,0.7,-82.99
US-2015-130512,8/21/2015,8/25/2015,Standard Class,SM-20320,Home Office,OFF-PA-10003625,19,49.568,2,0.2,15.49
CA-2015-141810,11/2/2015,11/7/2015,Standard Class,BB-10990,Corporate,OFF-BI-10001524,5,29.372,7,0.8,-46.9952
CA-2015-141810,11/2/2015,11/7/2015,Standard Class,BB-10990,Corporate,TEC-PH-10002200,7,344.704,2,0.2,38.7792
CA-2014-146843,11/30/2014,12/6/2014,Standard Class,PB-19150,Consumer,OFF-SU-10001664,5,47.992,7,0.2,3.5994
CA-2014-146843,11/30/2014,12/6/2014,Standard Class,PB-19150,Consumer,TEC-AC-10002550,8,102.24,4,0.2,-16.614
CA-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,Consumer,OFF-PA-10004353,7,39.96,2,0,19.1808
CA-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,Consumer,TEC-PH-10001817,19,1432,5,0.2,125.3
CA-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,Consumer,OFF-SU-10004737,5,41.04,6,0,11.0808
CA-2014-103310,5/10/2014,5/15/2014,Standard Class,GM-14680,Consumer,FUR-CH-10002320,19,256.784,1,0.2,32.098
CA-2016-152688,10/17/2016,10/20/2016,First Class,NR-18550,Consumer,FUR-BO-10001337,18,120.98,1,0,12.098
CA-2016-152688,10/17/2016,10/20/2016,First Class,NR-18550,Consumer,OFF-BI-10004584,17,315.98,1,0,148.5106
CA-2016-153836,10/30/2016,11/3/2016,Standard Class,EH-13765,Corporate,OFF-BI-10004817,18,28.752,3,0.2,10.0632
CA-2016-153836,10/30/2016,11/3/2016,Standard Class,EH-13765,Corporate,OFF-AR-10004602,17,114.95,5,0,32.186
CA-2016-104689,12/1/2016,12/5/2016,Standard Class,FH-14365,Corporate,OFF-AR-10001149,13,23.04,8,0,6.912
CA-2016-146423,4/21/2016,4/21/2016,Same Day,BT-11680,Consumer,OFF-AR-10004817,19,15.48,3,0,4.4892
CA-2016-146423,4/21/2016,4/21/2016,Same Day,BT-11680,Consumer,OFF-PA-10003797,6,51.84,8,0,24.8832
CA-2017-140781,8/3/2017,8/7/2017,Standard Class,AB-10105,Consumer,TEC-AC-10000682,2,39.816,3,0.2,7.4655
CA-2017-141747,8/3/2017,8/8/2017,Second Class,SC-20230,Corporate,OFF-ST-10003996,17,16.06,1,0,4.1756
CA-2017-142776,12/11/2017,12/14/2017,Second Class,RS-19870,Home Office,OFF-EN-10003160,10,7.28,1,0,3.4944
CA-2017-142776,12/11/2017,12/14/2017,Second Class,RS-19870,Home Office,OFF-BI-10002012,4,5.4,3,0,2.592
CA-2015-167479,3/14/2015,3/19/2015,Standard Class,AI-10855,Consumer,OFF-PA-10002105,19,19.44,3,0,9.3312
CA-2014-144071,12/8/2014,12/15/2014,Standard Class,DJ-13420,Corporate,FUR-FU-10000397,7,39.88,2,0,11.1664
CA-2014-144071,12/8/2014,12/15/2014,Standard Class,DJ-13420,Corporate,FUR-FU-10000758,18,79.44,3,0,28.5984
US-2017-120908,9/30/2017,10/2/2017,First Class,BF-10975,Corporate,OFF-LA-10004677,6,20.664,7,0.2,6.9741
CA-2016-152646,11/21/2016,11/26/2016,Standard Class,TH-21235,Corporate,OFF-PA-10004451,16,32.4,5,0,15.552
CA-2017-103765,11/24/2017,11/30/2017,Standard Class,JG-15310,Corporate,OFF-AP-10002311,7,13.762,1,0.8,-24.7716
US-2017-118157,11/14/2017,11/17/2017,First Class,AW-10930,Home Office,OFF-EN-10004459,4,15.28,2,0,7.4872
US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955,Consumer,OFF-ST-10002352,16,44.688,7,0.2,3.3516
US-2015-164238,8/16/2015,8/20/2015,Standard Class,JW-15955,Consumer,FUR-BO-10000780,7,301.47,3,0.5,-204.9996
CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Consumer,OFF-LA-10000248,10,11.07,3,0,5.2029
CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Consumer,FUR-TA-10003473,5,1504.52,4,0,346.0396
CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Consumer,OFF-PA-10004355,9,25.92,4,0,12.4416
CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,OFF-BI-10001308,8,7.536,6,0.8,-13.188
CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,OFF-BI-10003094,15,1.408,2,0.8,-2.3232
CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,OFF-BI-10004040,14,4.144,4,0.8,-6.4232
CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Home Office,OFF-ST-10002485,17,52.752,3,0.2,-12.5286
CA-2017-140515,3/19/2017,3/24/2017,Standard Class,GZ-14545,Corporate,OFF-AP-10001205,9,381.36,7,0,106.7808
CA-2014-153619,11/3/2014,11/3/2014,Same Day,TC-21535,Home Office,OFF-AR-10001868,3,6.72,4,0,3.36
CA-2017-133718,7/23/2017,7/26/2017,First Class,TB-21520,Consumer,OFF-BI-10003429,1,15.192,3,0.2,5.5071
CA-2017-133718,7/23/2017,7/26/2017,First Class,TB-21520,Consumer,OFF-PA-10002689,4,58.32,9,0,27.9936
CA-2014-148383,12/27/2014,12/31/2014,Standard Class,RP-19390,Consumer,OFF-BI-10003650,9,946.764,6,0.7,-694.2936
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,FUR-FU-10001889,13,94.68,9,0,31.2444
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,OFF-ST-10000321,6,23.67,3,0,0.9468
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,TEC-PH-10001530,18,1091.168,4,0.2,68.198
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,OFF-AR-10004752,19,18.69,7,0,5.2332
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,FUR-TA-10001539,12,568.728,3,0.2,28.4364
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Consumer,OFF-BI-10001553,18,7.312,1,0.2,2.5592
CA-2017-138156,2/11/2017,2/14/2017,First Class,MM-17260,Consumer,FUR-FU-10003601,9,147.568,2,0.2,-3.6892
CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Corporate,OFF-PA-10001685,13,56.784,7,0.2,20.5842
CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Corporate,OFF-BI-10001097,1,5.607,3,0.7,-3.9249
CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Corporate,OFF-AR-10001662,20,6.576,3,0.2,0.5754
CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,OFF-BI-10002609,6,14.304,6,0.2,4.6488
CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,FUR-BO-10004218,8,119.833,1,0.15,7.049
CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,OFF-AR-10003251,10,5.56,2,0,2.224
CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Home Office,OFF-PA-10002365,14,32.4,5,0,15.552
CA-2017-130106,5/22/2017,5/26/2017,Standard Class,VF-21715,Home Office,OFF-AR-10003651,5,9.84,3,0,2.8536
CA-2017-130106,5/22/2017,5/26/2017,Standard Class,VF-21715,Home Office,OFF-AR-10003732,2,2.78,1,0,0.7228
CA-2016-127761,11/10/2016,11/14/2016,Standard Class,SW-20275,Consumer,OFF-BI-10002557,15,3.64,1,0.2,1.365
CA-2016-127761,11/10/2016,11/14/2016,Standard Class,SW-20275,Consumer,TEC-PH-10003691,17,881.93,7,0,220.4825
CA-2016-105354,12/2/2016,12/6/2016,Standard Class,PW-19030,Corporate,OFF-BI-10001107,6,115.84,8,0,54.4448
CA-2017-155712,3/2/2017,3/8/2017,Standard Class,KD-16615,Corporate,OFF-BI-10004224,5,107.648,2,0.2,33.64
CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,Consumer,TEC-AC-10001114,10,199.95,5,0,63.984
CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,Consumer,OFF-PA-10002005,1,12.96,2,0,6.2208
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,FUR-CH-10001146,12,60.89,1,0,15.2225
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,OFF-LA-10004853,13,14.94,3,0,6.8724
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,OFF-BI-10004728,3,9.64,2,0,4.4344
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,FUR-FU-10002298,17,332.94,3,0,53.2704
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,OFF-BI-10004654,2,51.9,3,0,24.393
CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Consumer,OFF-ST-10002583,16,64.96,2,0,2.5984
CA-2017-167976,11/11/2017,11/14/2017,Second Class,JL-15505,Consumer,OFF-SU-10004661,12,25.5,3,0,6.63
CA-2017-111388,9/2/2017,9/2/2017,Same Day,SU-20665,Home Office,FUR-CH-10003061,11,215.976,3,0.2,-2.6997
CA-2015-124499,10/9/2015,10/13/2015,Standard Class,FM-14380,Consumer,FUR-CH-10000513,9,389.97,3,0,35.0973
CA-2015-124499,10/9/2015,10/13/2015,Standard Class,FM-14380,Consumer,OFF-AP-10002191,15,269.91,5,0.1,53.982
US-2017-128118,11/24/2017,12/1/2017,Standard Class,MY-17380,Corporate,OFF-BI-10000216,1,11.673,3,0.7,-7.782
US-2017-128118,11/24/2017,12/1/2017,Standard Class,MY-17380,Corporate,OFF-EN-10003448,9,64.848,7,0.2,24.318
CA-2014-125759,2/8/2014,2/9/2014,First Class,NM-18445,Home Office,FUR-FU-10002111,7,14.56,2,0,5.5328
CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950,Consumer,FUR-CH-10001545,5,102.582,1,0.1,6.8388
CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950,Consumer,OFF-PA-10002947,2,20.04,3,0,9.6192
US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,Consumer,OFF-BI-10003476,5,32.088,7,0.2,11.2308
US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,Consumer,OFF-BI-10001359,11,4305.552,6,0.2,1453.1238
CA-2016-100510,5/12/2016,5/17/2016,Standard Class,HM-14860,Corporate,FUR-FU-10000320,10,10.02,3,0,4.4088
CA-2016-100510,5/12/2016,5/17/2016,Standard Class,HM-14860,Corporate,TEC-PH-10001835,17,631.96,4,0,303.3408
CA-2017-146983,9/2/2017,9/6/2017,Standard Class,AH-10210,Consumer,OFF-BI-10003650,4,1577.94,3,0,757.4112
US-2014-134054,10/10/2014,10/10/2014,Same Day,FC-14335,Corporate,OFF-AR-10000937,9,255.85,7,0,112.574
CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Corporate,OFF-ST-10000532,18,184.704,6,0.2,13.8528
CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Corporate,TEC-AC-10001267,5,47.92,2,0.2,11.98
CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Consumer,OFF-LA-10004853,12,15.936,4,0.2,5.1792
CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Consumer,OFF-BI-10001759,3,8.001,7,0.7,-5.6007
CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Consumer,FUR-CH-10003379,15,398.972,2,0.3,-28.498
CA-2016-166772,9/20/2016,9/24/2016,Standard Class,HJ-14875,Home Office,FUR-BO-10002853,10,163.88,2,0,40.97
US-2017-152898,9/11/2017,9/15/2017,Standard Class,CB-12025,Consumer,OFF-AP-10000027,2,67.9,5,0,20.37
CA-2016-160486,12/30/2016,1/4/2017,Standard Class,EH-14185,Consumer,OFF-PA-10002421,5,72.224,4,0.2,25.2784
CA-2017-102218,9/2/2017,9/4/2017,Second Class,LW-17215,Consumer,OFF-LA-10002475,11,11.696,2,0.2,3.9474
CA-2014-161032,11/18/2014,11/23/2014,Standard Class,MK-17905,Corporate,FUR-CH-10001482,11,392.94,3,0,43.2234
CA-2015-102778,11/21/2015,11/24/2015,First Class,JH-15820,Consumer,FUR-FU-10000087,12,18.176,1,0.2,4.7712
CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270,Home Office,OFF-BI-10003166,1,6.888,3,0.8,-11.0208
CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270,Home Office,FUR-TA-10000688,3,457.485,3,0.3,-84.9615
US-2017-165456,11/30/2017,12/3/2017,First Class,TB-21625,Consumer,FUR-CH-10003981,13,1079.316,6,0.3,-15.4188
CA-2014-111857,4/23/2014,4/26/2014,Second Class,NM-18445,Home Office,OFF-PA-10001878,2,48.91,1,0,22.9877
CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,Consumer,OFF-AR-10002375,6,9.84,3,0,2.8536
CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,Consumer,OFF-BI-10004965,11,34.5,3,0,15.525
CA-2017-124114,3/2/2017,3/2/2017,Same Day,RS-19765,Corporate,OFF-BI-10004022,1,0.556,1,0.8,-0.9452
US-2017-116505,11/17/2017,11/21/2017,Second Class,TB-21625,Consumer,OFF-BI-10000050,7,43.8,6,0,20.586
CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360,Corporate,OFF-PA-10002464,3,13.872,3,0.2,5.0286
CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360,Corporate,FUR-BO-10004709,7,115.96,4,0.5,-64.9376
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,TEC-AC-10003590,14,41.424,2,0.2,8.2848
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,TEC-PH-10003357,2,244.768,4,0.2,24.4768
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,OFF-AR-10003373,9,74.352,3,0.2,6.5058
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,OFF-BI-10003676,6,4.312,2,0.8,-6.8992
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,FUR-CH-10000225,11,56.686,1,0.3,-20.245
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,TEC-PH-10001870,10,97.968,2,0.2,6.123
US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Corporate,OFF-AR-10003481,19,7.872,3,0.2,0.8856
